-2.	-1.	-2.	-1.6608205782312925170068027210884353741496598639455782312925170068027210884353741e-6
-2.	-1.	-1.	-0.000026573129251700680272108843537414965986394557823129251700680272108843537414965986
-2.	-1.	0	0.000059789540816326530612244897959183673469387755102040816326530612244897959183673469
-2.	-1.	1.	0.0012223639455782312925170068027210884353741496598639455782312925170068027210884354
-2.	-1.	2.	-0.0037202380952380952380952380952380952380952380952380952380952380952380952380952381
-2.	0	-2.	-0.000015500992063492063492063492063492063492063492063492063492063492063492063492063492
-2.	0	-1.	-0.000068647250566893424036281179138321995464852607709750566893424036281179138321995465
-2.	0	0	0.00012843679138321995464852607709750566893424036281179138321995464852607709750566893
-2.	0	1.	-0.0048008786848072562358276643990929705215419501133786848072562358276643990929705215
-2.	0	2.	0.025510204081632653061224489795918367346938775510204081632653061224489795918367347
-2.	1.	-2.	0.00029230442176870748299319727891156462585034013605442176870748299319727891156462585
-2.	1.	-1.	0.0023561507936507936507936507936507936507936507936507936507936507936507936507936508
-2.	1.	0	-0.010062358276643990929705215419501133786848072562358276643990929705215419501133787
-2.	1.	1.	-0.03599773242630385487528344671201814058956916099773242630385487528344671201814059
-2.	1.	2.	0.079365079365079365079365079365079365079365079365079365079365079365079365079365079
-2.	2.	-2.	-0.00026573129251700680272108843537414965986394557823129251700680272108843537414965986
-2.	2.	-1.	0.0013818027210884353741496598639455782312925170068027210884353741496598639455782313
-2.	2.	0	0.028486394557823129251700680272108843537414965986394557823129251700680272108843537
-2.	2.	1.	-0.11904761904761904761904761904761904761904761904761904761904761904761904761904762
-2.	3.	-2.	-0.00099206349206349206349206349206349206349206349206349206349206349206349206349206349
-2.	3.	-1.	-0.005952380952380952380952380952380952380952380952380952380952380952380952380952381
-2.	3.	0	0.03968253968253968253968253968253968253968253968253968253968253968253968253968254
-1.	-1.	-2.	3.3216411564625850340136054421768707482993197278911564625850340136054421768707483e-6
-1.	-1.	-1.	-0.00001992984693877551020408163265306122448979591836734693877551020408163265306122449
-1.	-1.	0	-0.0012489370748299319727891156462585034013605442176870748299319727891156462585034014
-1.	-1.	1.	-0.0023384353741496598639455782312925170068027210884353741496598639455782312925170068
-1.	-1.	2.	0.029761904761904761904761904761904761904761904761904761904761904761904761904761905
-1.	0	-2.	-0.000068647250566893424036281179138321995464852607709750566893424036281179138321995465
-1.	0	-1.	0.0018335459183673469387755102040816326530612244897959183673469387755102040816326531
-1.	0	0	0.012099631519274376417233560090702947845804988662131519274376417233560090702947846
-1.	0	1.	-0.17268990929705215419501133786848072562358276643990929705215419501133786848072562
-1.	0	2.	0.069444444444444444444444444444444444444444444444444444444444444444444444444444444
-1.	1.	-2.	0.00092120181405895691609977324263038548752834467120181405895691609977324263038548753
-1.	1.	-1.	0.0229946145124716553287981859410430839002267573696145124716553287981859410430839
-1.	1.	0	0.075538548752834467120181405895691609977324263038548752834467120181405895691609977
-1.	1.	1.	-0.1984126984126984126984126984126984126984126984126984126984126984126984126984127
-1.	2.	-2.	-0.0030824829931972789115646258503401360544217687074829931972789115646258503401360544
-1.	2.	-1.	-0.012329931972789115646258503401360544217687074829931972789115646258503401360544218
-1.	2.	0	0.29761904761904761904761904761904761904761904761904761904761904761904761904761905
-1.	3.	-2.	-0.005952380952380952380952380952380952380952380952380952380952380952380952380952381
-1.	3.	-1.	-0.079365079365079365079365079365079365079365079365079365079365079365079365079365079
0	-1.	-2.	0.00011957908163265306122448979591836734693877551020408163265306122448979591836734694
0	-1.	-1.	0.0020992772108843537414965986394557823129251700680272108843537414965986394557823129
0	-1.	0	0.0034013605442176870748299319727891156462585034013605442176870748299319727891156463
0	-1.	1.	-0.039965986394557823129251700680272108843537414965986394557823129251700680272108844
0	-1.	2.	-0.05952380952380952380952380952380952380952380952380952380952380952380952380952381
0	0	-2.	0.00012843679138321995464852607709750566893424036281179138321995464852607709750566893
0	0	-1.	0.012099631519274376417233560090702947845804988662131519274376417233560090702947846
0	0	0	0.25269274376417233560090702947845804988662131519274376417233560090702947845804989
0	0	1.	-0.069444444444444444444444444444444444444444444444444444444444444444444444444444444
0	1.	-2.	-0.014207766439909297052154195011337868480725623582766439909297052154195011337868481
0	1.	-1.	-0.0698696145124716553287981859410430839002267573696145124716553287981859410430839
0	1.	0	0.05952380952380952380952380952380952380952380952380952380952380952380952380952381
0	2.	-2.	0.0017006802721088435374149659863945578231292517006802721088435374149659863945578231
0	2.	-1.	-0.23809523809523809523809523809523809523809523809523809523809523809523809523809524
0	3.	-2.	0.03968253968253968253968253968253968253968253968253968253968253968253968253968254
1.	-1.	-2.	-0.00069090136054421768707482993197278911564625850340136054421768707482993197278911565
1.	-1.	-1.	-0.0090348639455782312925170068027210884353741496598639455782312925170068027210884354
1.	-1.	0	0.017431972789115646258503401360544217687074829931972789115646258503401360544217687
1.	-1.	1.	0.11904761904761904761904761904761904761904761904761904761904761904761904761904762
1.	0	-2.	-0.0048008786848072562358276643990929705215419501133786848072562358276643990929705215
1.	0	-1.	-0.17268990929705215419501133786848072562358276643990929705215419501133786848072562
1.	0	0	-0.069444444444444444444444444444444444444444444444444444444444444444444444444444444
1.	1.	-2.	0.048185941043083900226757369614512471655328798185941043083900226757369614512471655
1.	1.	-1.	0.15873015873015873015873015873015873015873015873015873015873015873015873015873016
1.	2.	-2.	0.05952380952380952380952380952380952380952380952380952380952380952380952380952381
2.	-1.	-2.	0.0010629251700680272108843537414965986394557823129251700680272108843537414965986395
2.	-1.	-1.	0.010629251700680272108843537414965986394557823129251700680272108843537414965986395
2.	-1.	0	-0.05952380952380952380952380952380952380952380952380952380952380952380952380952381
2.	0	-2.	0.025510204081632653061224489795918367346938775510204081632653061224489795918367347
2.	0	-1.	0.069444444444444444444444444444444444444444444444444444444444444444444444444444444
2.	1.	-2.	-0.099206349206349206349206349206349206349206349206349206349206349206349206349206349